response_metric,model_family,specification,guild,bmp,estimate,lcl,ucl,excludes_zero
abundance,abundance_guild_bmp,flagged_effects_removed,obligate_grassland,provide_overwintering_habitat,0.45271706925616273,0.0220018666396794,0.8842083012301191,TRUE
abundance,abundance_guild_bmp,flagged_effects_removed,obligate_grassland,reduce_grazing_intensity,0.44469556296934776,0.008581601384117085,0.8868718713149588,TRUE
abundance,abundance_guild_bmp,flagged_effects_removed,obligate_grassland,rotational_grazing,0.09317015140375343,-0.30886154150415523,0.5069904896792997,FALSE
abundance,abundance_guild_bmp,flagged_effects_removed,obligate_grassland,stream_exclusion_and_buffers,0.13730540096339233,-0.2844989549069363,0.5458676137381647,FALSE
abundance,abundance_guild_bmp,wider_priors,facultative_grassland,edge_and_shrub_habitat,0.1093896622873533,-0.15449508618420132,0.37366980885897444,FALSE
abundance,abundance_guild_bmp,wider_priors,facultative_grassland,eliminate_pesticides,-0.032941107633553915,-0.44234420736423946,0.3701296098210016,FALSE
abundance,abundance_guild_bmp,wider_priors,facultative_grassland,plant_nwsg,0.38704295007741274,0.12414917827393253,0.6600370432016993,TRUE
abundance,abundance_guild_bmp,wider_priors,facultative_grassland,prescribed_fire,-0.382157210513145,-0.6511636899430233,-0.11381725997788367,TRUE
abundance,abundance_guild_bmp,wider_priors,facultative_grassland,provide_overwintering_habitat,0.016265004580579952,-0.31890548821694126,0.3468544780611943,FALSE
abundance,abundance_guild_bmp,wider_priors,facultative_grassland,reduce_grazing_intensity,0.08968462981731012,-0.4155954213780125,0.5933948792781837,FALSE
abundance,abundance_guild_bmp,wider_priors,facultative_grassland,remove_non_native_shrubs,-0.020973410712203606,-0.3507298221328962,0.3188278939785317,FALSE
abundance,abundance_guild_bmp,wider_priors,facultative_grassland,rotational_grazing,0.09432202833763861,-0.469552665681965,0.6830827262261444,FALSE
abundance,abundance_guild_bmp,wider_priors,obligate_grassland,edge_and_shrub_habitat,-0.10205505651683294,-0.4013906535523287,0.198775421038878,FALSE
abundance,abundance_guild_bmp,wider_priors,obligate_grassland,eliminate_pesticides,0.31652526876860515,-0.09904223797596629,0.7323308488041194,FALSE
abundance,abundance_guild_bmp,wider_priors,obligate_grassland,manage_in_patches,0.3360118104216131,-0.05614643639254093,0.7242625010814059,FALSE
abundance,abundance_guild_bmp,wider_priors,obligate_grassland,plant_nwsg,0.17485557316011524,-0.07739959263840815,0.4451045794926993,FALSE
abundance,abundance_guild_bmp,wider_priors,obligate_grassland,prescribed_fire,0.28774483135496537,0.05290108142199986,0.5355169190505472,TRUE
abundance,abundance_guild_bmp,wider_priors,obligate_grassland,provide_overwintering_habitat,0.48158737165881016,0.03947657029741372,0.9104138835808281,TRUE
abundance,abundance_guild_bmp,wider_priors,obligate_grassland,reduce_grazing_intensity,0.4750795324323406,0.024120552887757375,0.9284317408693913,TRUE
abundance,abundance_guild_bmp,wider_priors,obligate_grassland,rotational_grazing,0.1061987128885249,-0.3158456234676956,0.5406963544369966,FALSE
abundance,abundance_guild_bmp,wider_priors,obligate_grassland,stream_exclusion_and_buffers,0.15412345339617964,-0.2746717343000821,0.5668263069602956,FALSE
abundance,abundance_guild_bmp,tighter_priors,facultative_grassland,edge_and_shrub_habitat,0.09172285558648008,-0.155948154185518,0.3381449012462413,FALSE
abundance,abundance_guild_bmp,tighter_priors,facultative_grassland,eliminate_pesticides,-0.04265867973614851,-0.405984028356875,0.3029906163617266,FALSE
abundance,abundance_guild_bmp,tighter_priors,facultative_grassland,plant_nwsg,0.35313622517366905,0.10676808016848352,0.600453050530011,TRUE
abundance,abundance_guild_bmp,tighter_priors,facultative_grassland,prescribed_fire,-0.38670771423410855,-0.6324816890740778,-0.13682812035442404,TRUE
abundance,abundance_guild_bmp,tighter_priors,facultative_grassland,provide_overwintering_habitat,-0.008384925536625659,-0.30833232225967605,0.29091856034845676,FALSE
abundance,abundance_guild_bmp,tighter_priors,facultative_grassland,reduce_grazing_intensity,0.06712490184205575,-0.37062051384328565,0.5129204194154302,FALSE
abundance,abundance_guild_bmp,tighter_priors,facultative_grassland,remove_non_native_shrubs,-0.03691083731211252,-0.33870899142734484,0.2666324865840539,FALSE
abundance,abundance_guild_bmp,tighter_priors,facultative_grassland,rotational_grazing,0.06046014073700136,-0.4152555055099158,0.5548249083794408,FALSE
abundance,abundance_guild_bmp,tighter_priors,obligate_grassland,edge_and_shrub_habitat,-0.14035238365921893,-0.41524834970481395,0.13164664679868684,FALSE
abundance,abundance_guild_bmp,tighter_priors,obligate_grassland,eliminate_pesticides,0.26713664479031474,-0.10551594389672303,0.6356512837096221,FALSE
abundance,abundance_guild_bmp,tighter_priors,obligate_grassland,manage_in_patches,0.26959052503826675,-0.08852619446846179,0.6217484481697727,FALSE
abundance,abundance_guild_bmp,tighter_priors,obligate_grassland,plant_nwsg,0.12313742472756947,-0.11252110933024531,0.372181364998977,FALSE
abundance,abundance_guild_bmp,tighter_priors,obligate_grassland,prescribed_fire,0.24462979248946926,0.03012075470604046,0.46325197726537587,TRUE
abundance,abundance_guild_bmp,tighter_priors,obligate_grassland,provide_overwintering_habitat,0.3914601814309717,0.0017436912224144084,0.7813906787715275,TRUE
abundance,abundance_guild_bmp,tighter_priors,obligate_grassland,reduce_grazing_intensity,0.3726245894046456,-0.024838140208178636,0.7763419440619377,FALSE
abundance,abundance_guild_bmp,tighter_priors,obligate_grassland,rotational_grazing,0.058702921486883525,-0.31304856448091695,0.43579236222073214,FALSE
abundance,abundance_guild_bmp,tighter_priors,obligate_grassland,stream_exclusion_and_buffers,0.10794161048435735,-0.26971024808392485,0.4859755163075659,FALSE
abundance,abundance_guild_bmp,one_effect_per_study_cell,facultative_grassland,edge_and_shrub_habitat,0.3287221096830938,-0.0076696373073095,0.6692472230350018,FALSE
abundance,abundance_guild_bmp,one_effect_per_study_cell,facultative_grassland,eliminate_pesticides,0.07598660347432457,-0.4006879421779666,0.5608829931376073,FALSE
abundance,abundance_guild_bmp,one_effect_per_study_cell,facultative_grassland,plant_nwsg,0.10486964161095441,-0.224337688879793,0.42349120252955214,FALSE
abundance,abundance_guild_bmp,one_effect_per_study_cell,facultative_grassland,prescribed_fire,-0.1195598499092198,-0.450450195552643,0.21427892288363323,FALSE
abundance,abundance_guild_bmp,one_effect_per_study_cell,facultative_grassland,provide_overwintering_habitat,0.2003685443512726,-0.24753791935613578,0.6673478198770774,FALSE
abundance,abundance_guild_bmp,one_effect_per_study_cell,facultative_grassland,reduce_grazing_intensity,0.2878354376314214,-0.31006738821678126,0.9032191967846482,FALSE
abundance,abundance_guild_bmp,one_effect_per_study_cell,facultative_grassland,remove_non_native_shrubs,-0.06638502420758982,-0.5603149897479854,0.4185264035600454,FALSE
abundance,abundance_guild_bmp,one_effect_per_study_cell,facultative_grassland,rotational_grazing,-0.10265560122763515,-0.7770217519939118,0.5796094656920584,FALSE
abundance,abundance_guild_bmp,one_effect_per_study_cell,obligate_grassland,edge_and_shrub_habitat,-0.24692411777345774,-0.5975960465857245,0.09844130261965302,FALSE
abundance,abundance_guild_bmp,one_effect_per_study_cell,obligate_grassland,eliminate_pesticides,0.2010492795237424,-0.20507214864519624,0.6028290909850892,FALSE
abundance,abundance_guild_bmp,one_effect_per_study_cell,obligate_grassland,manage_in_patches,0.1287138951543303,-0.35354969430635313,0.6235505714792499,FALSE
abundance,abundance_guild_bmp,one_effect_per_study_cell,obligate_grassland,plant_nwsg,0.08607281021088775,-0.17466997803625986,0.35038907955637466,FALSE
abundance,abundance_guild_bmp,one_effect_per_study_cell,obligate_grassland,prescribed_fire,0.05526176832402274,-0.20692804186959324,0.3090425955299986,FALSE
abundance,abundance_guild_bmp,one_effect_per_study_cell,obligate_grassland,provide_overwintering_habitat,0.515805956196657,-0.07430876983020566,1.0981698814075358,FALSE
abundance,abundance_guild_bmp,one_effect_per_study_cell,obligate_grassland,reduce_grazing_intensity,0.15558481295255872,-0.43949169862301984,0.7342455225420241,FALSE
abundance,abundance_guild_bmp,one_effect_per_study_cell,obligate_grassland,rotational_grazing,0.07277160931964707,-0.36034272673907947,0.5106611538974786,FALSE
abundance,abundance_guild_bmp,one_effect_per_study_cell,obligate_grassland,stream_exclusion_and_buffers,0.3076255811646733,-0.2450076624144938,0.859413891547522,FALSE
abundance,abundance_guild_bmp,group_means_only,facultative_grassland,edge_and_shrub_habitat,0.0915505390822888,-0.16615124293656539,0.34169767117511524,FALSE
abundance,abundance_guild_bmp,group_means_only,facultative_grassland,plant_nwsg,0.3872397816068519,0.13472591799642897,0.6447135889888329,TRUE
abundance,abundance_guild_bmp,group_means_only,facultative_grassland,prescribed_fire,-0.3743495513357756,-0.644821351058164,-0.09793494604534868,TRUE
abundance,abundance_guild_bmp,group_means_only,facultative_grassland,provide_overwintering_habitat,0.011876994378072126,-0.3094918501027336,0.33057983414092407,FALSE
abundance,abundance_guild_bmp,group_means_only,facultative_grassland,reduce_grazing_intensity,0.10333690417608211,-0.3689857520702671,0.5802051758742929,FALSE
abundance,abundance_guild_bmp,group_means_only,facultative_grassland,remove_non_native_shrubs,-0.022556666520298124,-0.35284974470689284,0.3044818699347848,FALSE
abundance,abundance_guild_bmp,group_means_only,facultative_grassland,rotational_grazing,0.15484595575325338,-0.39252990043067854,0.6993748570528271,FALSE
abundance,abundance_guild_bmp,group_means_only,obligate_grassland,edge_and_shrub_habitat,-0.12883071594794704,-0.4157972208693319,0.15767784260675574,FALSE
abundance,abundance_guild_bmp,group_means_only,obligate_grassland,manage_in_patches,0.4352857303931762,-0.1227476085865186,0.9720652982555045,FALSE
abundance,abundance_guild_bmp,group_means_only,obligate_grassland,plant_nwsg,0.14298842138073653,-0.09632501649339498,0.40053567500859855,FALSE
abundance,abundance_guild_bmp,group_means_only,obligate_grassland,prescribed_fire,0.2530298824347852,0.0026884051406975105,0.5074229225464933,TRUE
abundance,abundance_guild_bmp,group_means_only,obligate_grassland,provide_overwintering_habitat,0.45489418738059106,0.027571607916049144,0.8710742863684415,TRUE
abundance,abundance_guild_bmp,group_means_only,obligate_grassland,rotational_grazing,0.07135547126244535,-0.3232989329810749,0.4874087640233397,FALSE
abundance,abundance_guild_bmp,group_means_only,obligate_grassland,stream_exclusion_and_buffers,0.13514542672182212,-0.28457823515530256,0.537369646270563,FALSE
abundance,abundance_guild_bmp,great_plains_only,facultative_grassland,plant_nwsg,-0.07796511861949545,-0.7255030169647448,0.5884231228923845,FALSE
abundance,abundance_guild_bmp,great_plains_only,facultative_grassland,prescribed_fire,-0.33726090223751604,-0.8746274263282058,0.21591912789602166,FALSE
abundance,abundance_guild_bmp,great_plains_only,obligate_grassland,manage_in_patches,0.0245149918809646,-0.5024054110989763,0.5656410497254063,FALSE
abundance,abundance_guild_bmp,great_plains_only,obligate_grassland,plant_nwsg,0.14377676357429237,-0.32370798732813666,0.6171954727539719,FALSE
abundance,abundance_guild_bmp,great_plains_only,obligate_grassland,prescribed_fire,0.18183858846854456,-0.23136522709172044,0.589802633077242,FALSE
abundance,abundance_guild_bmp,great_plains_only,obligate_grassland,rotational_grazing,0.07451802933550891,-0.461131179103046,0.6055427183516614,FALSE
abundance,abundance_guild_bmp,great_plains_dropped,facultative_grassland,edge_and_shrub_habitat,0.1987288735022826,-0.056326309660490376,0.4574133982975662,FALSE
abundance,abundance_guild_bmp,great_plains_dropped,facultative_grassland,eliminate_pesticides,-0.03260319813412326,-0.44400231479748037,0.36054645536958946,FALSE
abundance,abundance_guild_bmp,great_plains_dropped,facultative_grassland,plant_nwsg,0.5585236003593927,0.2830358980383887,0.8445048524450862,TRUE
abundance,abundance_guild_bmp,great_plains_dropped,facultative_grassland,prescribed_fire,-0.05236514051193199,-0.4658694979580488,0.35989583076754283,FALSE
abundance,abundance_guild_bmp,great_plains_dropped,facultative_grassland,provide_overwintering_habitat,0.09875859601995493,-0.23421250693123968,0.4266259069860829,FALSE
abundance,abundance_guild_bmp,great_plains_dropped,facultative_grassland,remove_non_native_shrubs,0.07851656804305115,-0.2783382514353986,0.44398883584287574,FALSE
abundance,abundance_guild_bmp,great_plains_dropped,obligate_grassland,edge_and_shrub_habitat,-0.04084224363297166,-0.33057618481291917,0.2571168157061382,FALSE
abundance,abundance_guild_bmp,great_plains_dropped,obligate_grassland,eliminate_pesticides,0.2532265086958898,-0.139759039948078,0.6378782241168016,FALSE
abundance,abundance_guild_bmp,great_plains_dropped,obligate_grassland,plant_nwsg,0.18569674458015156,-0.09658751122042149,0.4811510095498307,FALSE
abundance,abundance_guild_bmp,great_plains_dropped,obligate_grassland,prescribed_fire,0.2273155904296968,-0.10556729964998998,0.5811279996709519,FALSE
abundance,abundance_guild_bmp,great_plains_dropped,obligate_grassland,provide_overwintering_habitat,0.4789447711895045,0.06476294595890743,0.892356725379077,TRUE
abundance,abundance_guild_bmp,great_plains_dropped,obligate_grassland,stream_exclusion_and_buffers,0.15715695049857364,-0.23995353881576684,0.5478104512420466,FALSE
abundance,abundance_guild_bmp,southeast_us_dropped,facultative_grassland,edge_and_shrub_habitat,-0.05686744959124953,-0.3617324817238129,0.2354977722701594,FALSE
abundance,abundance_guild_bmp,southeast_us_dropped,facultative_grassland,eliminate_pesticides,-0.016534164799943213,-0.4156701034595969,0.36004920910841576,FALSE
abundance,abundance_guild_bmp,southeast_us_dropped,facultative_grassland,plant_nwsg,0.2383796494127167,-0.03816062579775663,0.5154851687147495,FALSE
abundance,abundance_guild_bmp,southeast_us_dropped,facultative_grassland,prescribed_fire,-0.5145419441117844,-0.7966417309238636,-0.2289619585679799,TRUE
abundance,abundance_guild_bmp,southeast_us_dropped,facultative_grassland,provide_overwintering_habitat,0.061646441208214414,-0.3107060856983687,0.43785115471985614,FALSE
abundance,abundance_guild_bmp,southeast_us_dropped,facultative_grassland,remove_non_native_shrubs,0.001240549955276366,-0.3351759494783443,0.35979395311705986,FALSE
abundance,abundance_guild_bmp,southeast_us_dropped,facultative_grassland,rotational_grazing,0.0605861256156346,-0.49613346383260215,0.6102011504638948,FALSE
abundance,abundance_guild_bmp,southeast_us_dropped,obligate_grassland,edge_and_shrub_habitat,-0.29132849391757004,-0.6279832763626924,0.046889759396947436,FALSE
abundance,abundance_guild_bmp,southeast_us_dropped,obligate_grassland,eliminate_pesticides,0.3208926601678983,-0.08634377015905895,0.7269483748906197,FALSE
abundance,abundance_guild_bmp,southeast_us_dropped,obligate_grassland,manage_in_patches,0.30089114860935995,-0.0792995414736811,0.6852223659011027,FALSE
abundance,abundance_guild_bmp,southeast_us_dropped,obligate_grassland,plant_nwsg,0.17930881670524468,-0.08267227909292377,0.44958915502119673,FALSE
abundance,abundance_guild_bmp,southeast_us_dropped,obligate_grassland,prescribed_fire,0.2367684638440302,-0.007048033386088816,0.48479801942008277,FALSE
abundance,abundance_guild_bmp,southeast_us_dropped,obligate_grassland,reduce_grazing_intensity,0.3940536903549974,-0.053936525406445196,0.8419143755952094,FALSE
abundance,abundance_guild_bmp,southeast_us_dropped,obligate_grassland,rotational_grazing,0.1012765804898969,-0.3046997947800477,0.5199204492479352,FALSE
abundance,abundance_guild_bmp,europe_dropped,facultative_grassland,edge_and_shrub_habitat,0.09478870816389895,-0.1746687561690602,0.3608294876378809,FALSE
abundance,abundance_guild_bmp,europe_dropped,facultative_grassland,eliminate_pesticides,0.04120593897615731,-0.459347120025094,0.5214775080526605,FALSE
abundance,abundance_guild_bmp,europe_dropped,facultative_grassland,plant_nwsg,0.3785930970036176,0.11594733513735067,0.6462535425245787,TRUE
abundance,abundance_guild_bmp,europe_dropped,facultative_grassland,prescribed_fire,-0.4113353505754038,-0.6876074541159533,-0.13556653029664073,TRUE
abundance,abundance_guild_bmp,europe_dropped,facultative_grassland,provide_overwintering_habitat,0.0151073901838671,-0.31863887560402704,0.3417423895061794,FALSE
abundance,abundance_guild_bmp,europe_dropped,facultative_grassland,remove_non_native_shrubs,-0.022950951284732693,-0.3615562710111118,0.31885803803412754,FALSE
abundance,abundance_guild_bmp,europe_dropped,facultative_grassland,rotational_grazing,0.0791439034590305,-0.48028397592324235,0.6386260233062663,FALSE
abundance,abundance_guild_bmp,europe_dropped,obligate_grassland,edge_and_shrub_habitat,-0.1127856151041366,-0.4047703418266737,0.18548132588165045,FALSE
abundance,abundance_guild_bmp,europe_dropped,obligate_grassland,eliminate_pesticides,0.3922470162732181,-0.15650536829710066,0.922944214949113,FALSE
abundance,abundance_guild_bmp,europe_dropped,obligate_grassland,manage_in_patches,0.3158968410867506,-0.07061299683838267,0.6997464103625385,FALSE
abundance,abundance_guild_bmp,europe_dropped,obligate_grassland,plant_nwsg,0.17121146636615175,-0.08894058949911769,0.43770250933925225,FALSE
abundance,abundance_guild_bmp,europe_dropped,obligate_grassland,prescribed_fire,0.2713196869728062,0.031094773447428767,0.5133478806292341,TRUE
abundance,abundance_guild_bmp,europe_dropped,obligate_grassland,provide_overwintering_habitat,0.4598180744218643,0.03319643632184504,0.8999875233851763,TRUE
abundance,abundance_guild_bmp,europe_dropped,obligate_grassland,reduce_grazing_intensity,0.43256190864220156,-0.012629452437877674,0.8746212586730359,FALSE
abundance,abundance_guild_bmp,europe_dropped,obligate_grassland,rotational_grazing,0.10067361741971334,-0.3138388550713153,0.5233840134861737,FALSE
abundance,abundance_guild_bmp,europe_dropped,obligate_grassland,stream_exclusion_and_buffers,0.13578179707654298,-0.27808574822983445,0.5521876924958833,FALSE
abundance,abundance_guild_bmp,paper_floor_two,facultative_grassland,edge_and_shrub_habitat,0.0882379287068999,-0.17495090251405604,0.3511409924071806,FALSE
abundance,abundance_guild_bmp,paper_floor_two,facultative_grassland,eliminate_pesticides,-0.051817613775587135,-0.457092093895977,0.33481004500885814,FALSE
abundance,abundance_guild_bmp,paper_floor_two,facultative_grassland,plant_nwsg,0.36670087885559177,0.10606982952482175,0.6331944043083192,TRUE
abundance,abundance_guild_bmp,paper_floor_two,facultative_grassland,prescribed_fire,-0.39651474504147244,-0.6603385417083782,-0.13512305655880102,TRUE
abundance,abundance_guild_bmp,paper_floor_two,facultative_grassland,provide_overwintering_habitat,-0.03677556694756337,-0.3446465093886826,0.2633103955156197,FALSE
abundance,abundance_guild_bmp,paper_floor_two,facultative_grassland,reduce_grazing_intensity,0.0771298920246773,-0.4069539429711373,0.560310624645367,FALSE
